sku,qty,price,group_price:Lista 2,group_price:Lista 3,group_price:Lista 4,group_price:Lista 5,group_price:Lista 6,group_price:Lista 7,use_config_backorders,status
704-263A,2.00,1450.90,1450.90,0.00,0.00,0.00,0.00,0.00,1,1
TENR-25,5.00,32.30,34.90,0.00,0.00,0.00,0.00,0.00,1,1
01980,1.00,9972.20,10172.70,0.00,0.00,0.00,0.00,0.00,1,1
ADB-01038,27.00,249.40,269.60,0.00,0.00,0.00,0.00,0.00,1,1
03100,2.00,3406.30,3474.80,0.00,0.00,0.00,0.00,0.00,1,1
04523,1.00,3120.70,3183.50,0.00,0.00,0.00,0.00,0.00,1,1
QM-4274,0.00,10227.80,10841.70,0.00,0.00,0.00,0.00,0.00,1,1
CTG-V01038,13.00,186.70,201.90,0.00,0.00,0.00,0.00,0.00,1,1
NC-38,8.00,17.30,18.70,0.00,0.00,0.00,0.00,0.00,1,1
25725,0.00,23572.80,24046.80,0.00,0.00,0.00,0.00,0.00,1,1
20-2324,4.00,2007.80,2007.80,0.00,0.00,0.00,0.00,0.00,1,1
665-2912,0.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
S-462240,1.00,268.10,268.10,0.00,0.00,0.00,0.00,0.00,1,1
S-331413,1.00,651.30,651.30,0.00,0.00,0.00,0.00,0.00,1,1
BATBP,0.00,1848.00,1997.60,0.00,0.00,0.00,0.00,0.00,1,1
697-635,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
17210-ZE1-517,0.00,572.90,619.30,0.00,0.00,0.00,0.00,0.00,1,1
920-001,3.00,623.80,623.80,0.00,0.00,0.00,0.00,0.00,1,1
920-001,3.00,623.80,623.80,0.00,0.00,0.00,0.00,0.00,1,1
GA40T,-1850.00,29.43,29.43,0.00,0.00,0.00,0.00,0.00,1,1
661-311,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
944-030A,2.00,3037.00,3037.00,0.00,0.00,0.00,0.00,0.00,1,1
661-613,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
S-331015V,6.00,221.40,221.40,0.00,0.00,0.00,0.00,0.00,1,1
11936,2.00,1798.40,1834.50,0.00,0.00,0.00,0.00,0.00,1,1
0293932,0.00,842.00,842.00,0.00,0.00,0.00,0.00,0.00,1,1
107-057,0.00,1885.60,1885.60,0.00,0.00,0.00,0.00,0.00,1,1
S-331116V,17.00,48.70,48.70,0.00,0.00,0.00,0.00,0.00,1,1
5019003800,0.00,1253.40,1354.90,0.00,0.00,0.00,0.00,0.00,1,1
SAR-15038,0.00,4166.10,4503.50,0.00,0.00,0.00,0.00,0.00,1,1
448-243,0.00,1344.30,1344.30,0.00,0.00,0.00,0.00,0.00,1,1
697-215,1.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
702-130,1.00,1298.90,1298.90,0.00,0.00,0.00,0.00,0.00,1,1
K-210550,5.00,5983.90,5983.90,0.00,0.00,0.00,0.00,0.00,1,1
0512221A,1.00,2140.10,2140.10,0.00,0.00,0.00,0.00,0.00,1,1
E700720XL,0.00,19939.80,19939.80,0.00,0.00,0.00,0.00,0.00,1,1
K-12850,2.00,2805.80,2805.80,0.00,0.00,0.00,0.00,0.00,1,1
661-529,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
04128,1.00,282.10,287.80,0.00,0.00,0.00,0.00,0.00,1,1
441-071,0.00,5209.20,5209.20,0.00,0.00,0.00,0.00,0.00,1,1
662-527,16.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
CNR-2590,23.00,24.60,26.60,0.00,0.00,0.00,0.00,0.00,1,1
RH112,10.00,214.00,204.30,0.00,0.00,0.00,0.00,0.00,1,1
661-623,4.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-315,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-625,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
21093,6.00,1868.90,1906.50,0.00,0.00,0.00,0.00,0.00,1,1
07654,0.00,2838.60,2895.70,0.00,0.00,0.00,0.00,0.00,1,1
11935,5.00,1692.60,1726.60,0.00,0.00,0.00,0.00,0.00,1,1
803610,1.00,713.60,756.50,0.00,0.00,0.00,0.00,0.00,1,1
57-3042,5.00,2102.80,2102.80,0.00,0.00,0.00,0.00,0.00,1,1
662-319,11.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
665-1502,0.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
665-1308,5.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
07722,15.00,282.10,287.80,0.00,0.00,0.00,0.00,0.00,1,1
761-175,3.00,2827.30,2827.30,0.00,0.00,0.00,0.00,0.00,1,1
LLM-RIN15,0.00,420.00,456.20,0.00,0.00,0.00,0.00,0.00,1,1
S-140258,15.00,62.10,62.10,0.00,0.00,0.00,0.00,0.00,1,1
S-140257,3.00,47.50,47.50,0.00,0.00,0.00,0.00,0.00,1,1
0558076,2.00,60290.60,60290.60,0.00,0.00,0.00,0.00,0.00,1,1
0551112,0.00,1215.60,1215.60,0.00,0.00,0.00,0.00,0.00,1,1
697-423,13.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
661-611,14.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-611,16.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
QM-5095,0.00,19504.50,22914.80,0.00,0.00,0.00,0.00,0.00,1,1
04106,2.00,229.20,233.80,0.00,0.00,0.00,0.00,0.00,1,1
MBD-12,39.00,10.80,11.50,0.00,0.00,0.00,0.00,0.00,1,1
990DW,4.00,6546.70,6546.70,0.00,0.00,0.00,0.00,0.00,1,1
661-325,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
700-176,0.00,127.60,152.80,0.00,0.00,0.00,0.00,0.00,1,1
00024,1.00,834.30,851.10,0.00,0.00,0.00,0.00,0.00,1,1
800-382,0.00,81.20,81.20,0.00,0.00,0.00,0.00,0.00,1,1
700-159,1.00,337.50,337.50,0.00,0.00,0.00,0.00,0.00,1,1
236-141,0.00,436.50,436.50,0.00,0.00,0.00,0.00,0.00,1,1
700-175,2.00,38.30,38.30,0.00,0.00,0.00,0.00,0.00,1,1
QM-2017,4.00,64.20,68.10,0.00,0.00,0.00,0.00,0.00,1,1
0290052,4.00,208128.10,208128.10,0.00,0.00,0.00,0.00,0.00,1,1
QM-142,3.00,154.30,163.60,0.00,0.00,0.00,0.00,0.00,1,1
661-717,12.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
VA-542,26.00,731.10,775.00,0.00,0.00,0.00,0.00,0.00,1,1
03557S,1.00,863.90,881.30,0.00,0.00,0.00,0.00,0.00,1,1
10806,11.00,493.70,503.60,0.00,0.00,0.00,0.00,0.00,1,1
VA-540,53.00,941.90,998.40,0.00,0.00,0.00,0.00,0.00,1,1
QM-M-74-K1,0.00,144.80,153.40,0.00,0.00,0.00,0.00,0.00,1,1
A-42,39.00,6.50,6.90,0.00,0.00,0.00,0.00,0.00,1,1
SBS-EMP01,2.00,134.40,145.30,0.00,0.00,0.00,0.00,0.00,1,1
SBS-RPCTB,0.00,252.00,272.40,0.00,0.00,0.00,0.00,0.00,1,1
20494,0.00,2912.70,2971.20,0.00,0.00,0.00,0.00,0.00,1,1
DL18FWBL,4.00,281.40,304.20,0.00,0.00,0.00,0.00,0.00,1,1
02369-N,4.00,151.20,163.40,0.00,0.00,0.00,0.00,0.00,1,1
SH-70-260821,19.00,1805.20,1805.20,0.00,0.00,0.00,0.00,0.00,1,1
704-558,0.00,629.10,629.10,0.00,0.00,0.00,0.00,0.00,1,1
662-209,14.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
0293950,1.00,1637.50,1637.50,0.00,0.00,0.00,0.00,0.00,1,1
02012,86.00,158.00,161.20,0.00,0.00,0.00,0.00,0.00,1,1
779-152,0.00,709.30,709.30,0.00,0.00,0.00,0.00,0.00,1,1
580-050P,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
16955-ZE1-000,0.00,108.60,117.40,0.00,0.00,0.00,0.00,0.00,1,1
12818,3.00,63.50,64.70,0.00,0.00,0.00,0.00,0.00,1,1
15400-PLM-A02,1.00,183.10,197.90,0.00,0.00,0.00,0.00,0.00,1,1
20608,1.00,18907.60,19287.80,0.00,0.00,0.00,0.00,0.00,1,1
662-535,11.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
17210-Z6L-MX,1.00,268.80,290.60,0.00,0.00,0.00,0.00,0.00,1,1
19121,1.00,5247.00,5352.50,0.00,0.00,0.00,0.00,0.00,1,1
02616,5.00,1999.40,2039.60,0.00,0.00,0.00,0.00,0.00,1,1
661-627,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-821,2.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
01090,8.00,1456.30,1485.60,0.00,0.00,0.00,0.00,0.00,1,1
490-007,2.00,2571.37,2571.37,0.00,0.00,0.00,0.00,0.00,1,1
02350,1.00,5232.90,5338.10,0.00,0.00,0.00,0.00,0.00,1,1
449-626,0.00,1063.50,1063.50,0.00,0.00,0.00,0.00,0.00,1,1
107-029,0.00,5322.90,5322.90,0.00,0.00,0.00,0.00,0.00,1,1
KK-4060-M-FX,4.00,1431.40,1517.40,0.00,0.00,0.00,0.00,0.00,1,1
0507258,0.00,4258.90,4258.90,0.00,0.00,0.00,0.00,0.00,1,1
661-725,5.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
02369,0.00,469.00,478.40,0.00,0.00,0.00,0.00,0.00,1,1
920-006,2.00,229.40,229.40,0.00,0.00,0.00,0.00,0.00,1,1
02377,0.00,4344.30,4431.70,0.00,0.00,0.00,0.00,0.00,1,1
920-070,19.00,216.20,216.20,0.00,0.00,0.00,0.00,0.00,1,1
S-259626,5.00,116.80,116.80,0.00,0.00,0.00,0.00,0.00,1,1
S-259628,5.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
800-452,1.00,4826.50,4826.50,0.00,0.00,0.00,0.00,0.00,1,1
01124,2.00,4739.20,4834.50,0.00,0.00,0.00,0.00,0.00,1,1
24012,5.00,715.80,730.20,0.00,0.00,0.00,0.00,0.00,1,1
17210-ZE3-505,2.00,338.90,366.40,0.00,0.00,0.00,0.00,0.00,1,1
665-2508,1.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
920-004,2.00,499.50,499.50,0.00,0.00,0.00,0.00,0.00,1,1
K-5005-1,45.00,60.10,63.70,0.00,0.00,0.00,0.00,0.00,1,1
662-235,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-539,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-409,5.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
15-2599,6.00,382.90,382.90,0.00,0.00,0.00,0.00,0.00,1,1
QM-1352,39.00,159.80,169.30,0.00,0.00,0.00,0.00,0.00,1,1
QM-1350-L,4.00,280.60,297.50,0.00,0.00,0.00,0.00,0.00,1,1
00908-N,0.00,33069.70,35772.10,0.00,0.00,0.00,0.00,0.00,1,1
S-391632,3.00,3726.60,3726.60,0.00,0.00,0.00,0.00,0.00,1,1
773-390,2.00,5849.20,5849.20,0.00,0.00,0.00,0.00,0.00,1,1
697-415,3.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
730-083,0.00,138.80,138.80,0.00,0.00,0.00,0.00,0.00,1,1
AD-11,2.00,243.20,257.80,0.00,0.00,0.00,0.00,0.00,1,1
03582,0.00,1579.70,1611.50,0.00,0.00,0.00,0.00,0.00,1,1
04703,1.00,2591.80,2643.90,0.00,0.00,0.00,0.00,0.00,1,1
K-210880,3.00,4115.20,4115.20,0.00,0.00,0.00,0.00,0.00,1,1
20850,0.00,749.30,764.40,0.00,0.00,0.00,0.00,0.00,1,1
662-107,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
01226,0.00,484.50,494.10,0.00,0.00,0.00,0.00,0.00,1,1
431-019A,0.00,130.90,130.90,0.00,0.00,0.00,0.00,0.00,1,1
704-344,0.00,7892.70,7892.70,0.00,0.00,0.00,0.00,0.00,1,1
HDCBX-360-2,2.00,60550.10,60550.10,0.00,0.00,0.00,0.00,0.00,1,1
01098,2.00,15180.40,15485.60,0.00,0.00,0.00,0.00,0.00,1,1
00555-NAC,6.00,436.80,472.20,0.00,0.00,0.00,0.00,0.00,1,1
490-012,1.00,149.80,149.80,0.00,0.00,0.00,0.00,0.00,1,1
18-013-209,0.00,441.00,476.70,0.00,0.00,0.00,0.00,0.00,1,1
R17-A00-RNLA,0.00,4902.90,5299.80,0.00,0.00,0.00,0.00,0.00,1,1
DAD-500,4.00,20800.00,22048.60,0.00,0.00,0.00,0.00,0.00,1,1
0551786,0.00,14608.70,14608.70,0.00,0.00,0.00,0.00,0.00,1,1
01909,0.00,543.00,554.00,0.00,0.00,0.00,0.00,0.00,1,1
01232,0.00,1160.10,1183.50,0.00,0.00,0.00,0.00,0.00,1,1
800-437,0.00,3830.50,3830.50,0.00,0.00,0.00,0.00,0.00,1,1
227-006,0.00,296.30,296.30,0.00,0.00,0.00,0.00,0.00,1,1
S-259700,1.00,641.10,641.10,0.00,0.00,0.00,0.00,0.00,1,1
0290008,0.00,114869.20,114869.20,0.00,0.00,0.00,0.00,0.00,1,1
S-374134,3.00,1852.50,1852.50,0.00,0.00,0.00,0.00,0.00,1,1
0293938,1.00,402.90,402.90,0.00,0.00,0.00,0.00,0.00,1,1
EP-352009A,1.00,46477.90,48360.50,0.00,0.00,0.00,0.00,0.00,1,1
PRO-301,6.00,69.60,69.60,0.00,0.00,0.00,0.00,0.00,1,1
PRO-P1030,9.00,1479.10,1479.10,0.00,0.00,0.00,0.00,0.00,1,1
S-140056,15.00,232.80,232.80,0.00,0.00,0.00,0.00,0.00,1,1
0551788,0.00,19578.50,19578.50,0.00,0.00,0.00,0.00,0.00,1,1
779-089,0.00,801.90,801.90,0.00,0.00,0.00,0.00,0.00,1,1
800-246,0.00,5654.40,5654.40,0.00,0.00,0.00,0.00,0.00,1,1
0551972,2.00,302.90,302.90,0.00,0.00,0.00,0.00,0.00,1,1
SLG-13,6.00,290.30,307.70,0.00,0.00,0.00,0.00,0.00,1,1
HDCBX-360-4,1.00,81486.00,81486.00,0.00,0.00,0.00,0.00,0.00,1,1
DB-232439,0.00,26652.20,27731.80,0.00,0.00,0.00,0.00,0.00,1,1
662-207,4.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
JGS-431,2.00,1197.30,1269.20,0.00,0.00,0.00,0.00,0.00,1,1
K-13000,1.00,2805.80,2805.80,0.00,0.00,0.00,0.00,0.00,1,1
20-2639,4.00,3159.20,3159.20,0.00,0.00,0.00,0.00,0.00,1,1
661-615,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
BD-404029,3.00,91090.00,94779.50,0.00,0.00,0.00,0.00,0.00,1,1
B-531101,25.00,23.20,23.20,0.00,0.00,0.00,0.00,0.00,1,1
3208074000,2.00,1688.30,1825.00,0.00,0.00,0.00,0.00,0.00,1,1
671-512,1.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
143-127,2.00,6880.00,6880.00,0.00,0.00,0.00,0.00,0.00,1,1
235-021A,0.00,1605.60,1605.60,0.00,0.00,0.00,0.00,0.00,1,1
143-019,1.00,282.00,282.00,0.00,0.00,0.00,0.00,0.00,1,1
103-829,0.00,3995.30,3995.30,0.00,0.00,0.00,0.00,0.00,1,1
138-001,7.00,987.10,987.10,0.00,0.00,0.00,0.00,0.00,1,1
665-1908,1.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
804-555,8.00,1366.70,1366.70,0.00,0.00,0.00,0.00,0.00,1,1
155-982,0.00,9439.70,9439.70,0.00,0.00,0.00,0.00,0.00,1,1
08449,0.00,98.70,100.70,0.00,0.00,0.00,0.00,0.00,1,1
00025,0.00,370.30,377.70,0.00,0.00,0.00,0.00,0.00,1,1
662-721,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-535,4.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
800-453,0.00,4392.60,4392.60,0.00,0.00,0.00,0.00,0.00,1,1
SBS-CAP2,7.00,811.00,876.70,0.00,0.00,0.00,0.00,0.00,1,1
0552157,0.00,900.50,900.50,0.00,0.00,0.00,0.00,0.00,1,1
11961,0.00,571.20,582.70,0.00,0.00,0.00,0.00,0.00,1,1
11916,0.00,179.80,183.50,0.00,0.00,0.00,0.00,0.00,1,1
16893,0.00,1773.00,1808.40,0.00,0.00,0.00,0.00,0.00,1,1
11918,0.00,179.80,183.50,0.00,0.00,0.00,0.00,0.00,1,1
12906,0.00,1073.10,1094.60,0.00,0.00,0.00,0.00,0.00,1,1
331266110025,0.00,33.80,44.20,0.00,0.00,0.00,0.00,0.00,1,1
01410,8.00,3900.00,3978.40,0.00,0.00,0.00,0.00,0.00,1,1
704-054,1.00,2425.50,2425.50,0.00,0.00,0.00,0.00,0.00,1,1
02610,14.00,345.60,352.50,0.00,0.00,0.00,0.00,0.00,1,1
02618,0.00,1012.00,1032.40,0.00,0.00,0.00,0.00,0.00,1,1
12276,0.00,1833.60,1870.50,0.00,0.00,0.00,0.00,0.00,1,1
JGA-51,78.00,46.40,49.10,0.00,0.00,0.00,0.00,0.00,1,1
0532237A,0.00,1996.40,1996.40,0.00,0.00,0.00,0.00,0.00,1,1
P-JGA-2-2-L,27.00,63.40,67.20,0.00,0.00,0.00,0.00,0.00,1,1
QM-1458-L,1.00,599.40,635.40,0.00,0.00,0.00,0.00,0.00,1,1
0290011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
635400,1.00,1583.40,1583.40,0.00,0.00,0.00,0.00,0.00,1,1
0295490,1.00,275.50,275.50,0.00,0.00,0.00,0.00,0.00,1,1
9822522,0.00,36.20,36.20,0.00,0.00,0.00,0.00,0.00,1,1
0551522,0.00,904.50,904.50,0.00,0.00,0.00,0.00,0.00,1,1
806-032,0.00,279.50,279.50,0.00,0.00,0.00,0.00,0.00,1,1
20022939,0.00,370.80,370.80,0.00,0.00,0.00,0.00,0.00,1,1
02701,0.00,3554.40,3625.90,0.00,0.00,0.00,0.00,0.00,1,1
0533960C,3.00,94160.00,94160.00,0.00,0.00,0.00,0.00,0.00,1,1
661-219,13.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
00750,0.00,131.20,133.80,0.00,0.00,0.00,0.00,0.00,1,1
24008,0.00,123.40,125.90,0.00,0.00,0.00,0.00,0.00,1,1
0516697A,4.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,1,1
23811,1.00,98.70,100.70,0.00,0.00,0.00,0.00,0.00,1,1
00189,0.00,38.10,38.80,0.00,0.00,0.00,0.00,0.00,1,1
04460,1.00,333.20,339.90,0.00,0.00,0.00,0.00,0.00,1,1
665-2908,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
11576,0.00,169.30,172.70,0.00,0.00,0.00,0.00,0.00,1,1
759-385,2.00,708.70,708.70,0.00,0.00,0.00,0.00,0.00,1,1
759-383,2.00,870.30,870.30,0.00,0.00,0.00,0.00,0.00,1,1
00187,0.00,54.30,55.40,0.00,0.00,0.00,0.00,0.00,1,1
24773,0.00,148.10,151.10,0.00,0.00,0.00,0.00,0.00,1,1
759-365,0.00,5344.20,5344.20,0.00,0.00,0.00,0.00,0.00,1,1
662-435,17.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
NNR-3225,7.00,17.90,19.30,0.00,0.00,0.00,0.00,0.00,1,1
04452,0.00,1012.00,1032.40,0.00,0.00,0.00,0.00,0.00,1,1
DF-DPM1E,0.00,60481.20,65377.30,0.00,0.00,0.00,0.00,0.00,1,1
490-006,4.00,550.10,550.10,0.00,0.00,0.00,0.00,0.00,1,1
87254010,0.00,1324.00,1324.00,0.00,0.00,0.00,0.00,0.00,1,1
S-142680,0.00,52.40,52.40,0.00,0.00,0.00,0.00,0.00,1,1
20976,0.00,526.60,537.10,0.00,0.00,0.00,0.00,0.00,1,1
S-342010,11.00,648.10,648.10,0.00,0.00,0.00,0.00,0.00,1,1
S-140806A,6.00,37.80,37.80,0.00,0.00,0.00,0.00,0.00,1,1
QM-93,0.00,1245.50,1320.30,0.00,0.00,0.00,0.00,0.00,1,1
661-817,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
178-700,0.00,639.30,639.30,0.00,0.00,0.00,0.00,0.00,1,1
830-340,2.00,1202.70,1202.70,0.00,0.00,0.00,0.00,0.00,1,1
L74M-4AP-QPN,1.00,2931.60,3168.90,0.00,0.00,0.00,0.00,0.00,1,1
08414,3.00,317.40,323.70,0.00,0.00,0.00,0.00,0.00,1,1
QM-M-73-K5,0.00,87.00,92.30,0.00,0.00,0.00,0.00,0.00,1,1
SS-2526-K3,3.00,48.00,50.90,0.00,0.00,0.00,0.00,0.00,1,1
QM-1771,0.00,64.20,68.10,0.00,0.00,0.00,0.00,0.00,1,1
QM-1770,2.00,281.10,298.00,0.00,0.00,0.00,0.00,0.00,1,1
QM-M-74-K5,1.00,1033.60,1095.60,0.00,0.00,0.00,0.00,0.00,1,1
700-163,0.00,5826.60,5826.60,0.00,0.00,0.00,0.00,0.00,1,1
665-1302,3.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
940-553,2.00,1970.60,1970.60,0.00,0.00,0.00,0.00,0.00,1,1
662-533,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
580-531,0.00,393.00,393.00,0.00,0.00,0.00,0.00,0.00,1,1
05500,4.00,87503.20,89262.60,0.00,0.00,0.00,0.00,0.00,1,1
05527,9.00,5479.70,5589.90,0.00,0.00,0.00,0.00,0.00,1,1
704-273,1.00,103.00,103.00,0.00,0.00,0.00,0.00,0.00,1,1
BRR-5032,2.00,31.10,33.60,0.00,0.00,0.00,0.00,0.00,1,1
CADWB-2460-A1,0.00,44205.00,47783.50,0.00,0.00,0.00,0.00,0.00,1,1
21711,13.00,317.40,323.70,0.00,0.00,0.00,0.00,0.00,1,1
10573,0.00,464.10,473.40,0.00,0.00,0.00,0.00,0.00,1,1
0558353A,1.00,6425.00,6425.00,0.00,0.00,0.00,0.00,0.00,1,1
EP-301509A,0.00,34042.00,34042.00,0.00,0.00,0.00,0.00,0.00,1,1
5019067200,0.00,3278.30,3543.70,0.00,0.00,0.00,0.00,0.00,1,1
692-311,1.00,870.10,870.10,0.00,0.00,0.00,0.00,0.00,1,1
00581,0.00,1128.40,1151.10,0.00,0.00,0.00,0.00,0.00,1,1
700-2060,4.00,3067.90,3067.90,0.00,0.00,0.00,0.00,0.00,1,1
800-336,0.00,920.20,920.20,0.00,0.00,0.00,0.00,0.00,1,1
0555960,1.00,2709.70,2709.70,0.00,0.00,0.00,0.00,0.00,1,1
704-117,0.00,94.10,94.10,0.00,0.00,0.00,0.00,0.00,1,1
107-055,0.00,1330.90,1330.90,0.00,0.00,0.00,0.00,0.00,1,1
802347,1.00,563.40,597.20,0.00,0.00,0.00,0.00,0.00,1,1
JGA-402-FX,20.00,516.07,545.69,0.00,0.00,0.00,0.00,0.00,1,1
87253590,0.00,1002.10,1002.10,0.00,0.00,0.00,0.00,0.00,1,1
930-004,1.00,685.70,685.70,0.00,0.00,0.00,0.00,0.00,1,1
800-277,1.00,2838.10,2838.10,0.00,0.00,0.00,0.00,0.00,1,1
05501,1.00,94908.20,96816.50,0.00,0.00,0.00,0.00,0.00,1,1
SBS-CRIS2,22.00,18.50,20.00,0.00,0.00,0.00,0.00,0.00,1,1
02518,3.00,10169.60,10374.10,0.00,0.00,0.00,0.00,0.00,1,1
697-625,6.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
NNR-2508,18.00,34.20,37.00,0.00,0.00,0.00,0.00,0.00,1,1
NNR-2510,17.00,42.40,45.80,0.00,0.00,0.00,0.00,0.00,1,1
742-051,2.00,2571.70,2571.70,0.00,0.00,0.00,0.00,0.00,1,1
EP-301009D,2.00,31599.00,32878.90,0.00,0.00,0.00,0.00,0.00,1,1
21415,0.00,735.60,750.40,0.00,0.00,0.00,0.00,0.00,1,1
00916Q,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,1,1
23825,6.00,2419.00,2467.60,0.00,0.00,0.00,0.00,0.00,1,1
AS4050,0.00,2.00,2.70,0.00,0.00,0.00,0.00,0.00,1,1
NC-13,118.00,4.80,5.20,0.00,0.00,0.00,0.00,0.00,1,1
04704,2.00,2768.10,2823.70,0.00,0.00,0.00,0.00,0.00,1,1
06190,5.00,345.60,352.50,0.00,0.00,0.00,0.00,0.00,1,1
700-158,2.00,951.10,951.10,0.00,0.00,0.00,0.00,0.00,1,1
661-633,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-419,2.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
S-102204,0.00,12029.10,12029.10,0.00,0.00,0.00,0.00,0.00,1,1
671-514,0.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
424-255,1.00,327.40,327.40,0.00,0.00,0.00,0.00,0.00,1,1
S-084400X,3.00,1023.70,1023.70,0.00,0.00,0.00,0.00,0.00,1,1
S-374216,2.00,5274.00,5274.00,0.00,0.00,0.00,0.00,0.00,1,1
AV-1239-797,0.00,1797.30,1905.20,0.00,0.00,0.00,0.00,0.00,1,1
941-555,0.00,2222.00,2222.00,0.00,0.00,0.00,0.00,0.00,1,1
661-321,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
704-174,0.00,92.00,92.00,0.00,0.00,0.00,0.00,0.00,1,1
704-173A,0.00,2524.20,2524.20,0.00,0.00,0.00,0.00,0.00,1,1
12420,0.00,1354.10,1381.30,0.00,0.00,0.00,0.00,0.00,1,1
12471,0.00,256.60,261.70,0.00,0.00,0.00,0.00,0.00,1,1
11960,0.00,629.90,642.50,0.00,0.00,0.00,0.00,0.00,1,1
24986,0.00,6252.00,6377.00,0.00,0.00,0.00,0.00,0.00,1,1
12472,0.00,93.10,95.00,0.00,0.00,0.00,0.00,0.00,1,1
277-32603-08,0.00,371.29,401.34,0.00,0.00,0.00,0.00,0.00,1,1
661-407,27.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
98039340,0.00,780.00,780.00,0.00,0.00,0.00,0.00,0.00,1,1
87176180,0.00,217.40,217.40,0.00,0.00,0.00,0.00,0.00,1,1
87175900,0.00,258.40,258.40,0.00,0.00,0.00,0.00,0.00,1,1
98039660,0.00,335.40,335.40,0.00,0.00,0.00,0.00,0.00,1,1
87254170,0.00,1038.00,1038.00,0.00,0.00,0.00,0.00,0.00,1,1
M100,0.00,785398.20,785398.20,0.00,0.00,0.00,0.00,0.00,1,1
87171260,0.00,1225.90,1225.90,0.00,0.00,0.00,0.00,0.00,1,1
759-110,2.00,51.10,51.10,0.00,0.00,0.00,0.00,0.00,1,1
BAN-2,0.00,99.10,107.10,0.00,0.00,0.00,0.00,0.00,1,1
759-215,4.00,512.50,512.50,0.00,0.00,0.00,0.00,0.00,1,1
07625,0.00,3850.60,3928.10,0.00,0.00,0.00,0.00,0.00,1,1
10534,3.00,464.10,473.40,0.00,0.00,0.00,0.00,0.00,1,1
661-113,2.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
944-000,0.00,679.80,679.80,0.00,0.00,0.00,0.00,0.00,1,1
245-012,0.00,17601.00,17601.00,0.00,0.00,0.00,0.00,0.00,1,1
